id	name	type
a63d38a1-016e-46fb-b9f7-4702f76573b3	ResearchInvestment	ModifierListVariable
998b74d7-c9f9-4abb-923f-b7950439bb20	ResearchInvestmentExpert	ModifierListVariable
043d6b17-c28b-4d57-8e7f-4d8ed6f28791	ResearchInvestmentTechnology	ModifierListVariable
088c324c-e283-4081-b153-5cfa179b4365	RitualCompletionCost	ModifierListVariable
dabfb0b5-e35b-4682-b176-245acfdfc1e2	RitualWeightLevel	ModifierListVariable
ab7f06df-4703-4496-9ee6-a7e8d79d006a	RitualWeightWave	ModifierListVariable
ea244f06-7a74-4b90-99b9-aea4f7093034	ScrollCostScaling	ModifierListVariable
843051c4-ee18-4542-957d-f9fd380ac1ac	SpellCooldown	ModifierListVariable
79480311-4617-458d-b9b1-7fe93332d9ad	SpellLeveling	ModifierListVariable
da6a37ec-9be7-4434-abd1-c2e3ddab80ee	SpellMasteryXpScaling	ModifierListVariable
a9e4e298-c96f-4ac2-bf4a-d7e61c2807e6	SpellTypeXpPerLevel	ModifierListVariable
4288498f-2fb9-4a1a-a7fb-cf402dc7c4bc	Upgrade_Imbue	ModifierListVariable
d2cc2da4-4384-4d6c-8c5b-ac55da10b12e	Upgrade_InfuseOrb	ModifierListVariable
22da2a76-f9d0-4fc5-9235-ee58dc598fce	XpOrb	ModifierListVariable
4f426c41-62ae-4540-8f2c-d4282e1b4341	XpPage	ModifierListVariable
89ee0c7e-a9ed-41e4-95fc-a97c5997b989	XpRituals	ModifierListVariable
5452c21f-26ac-4c68-ad3a-59eee50d3954	BeyondTheEmptiness	MusicTrackSO
b14b178d-3f7f-462a-9069-a4016d97760e	BreakingThrough	MusicTrackSO
b5750bba-18a0-454d-a963-49869d196e21	ConjuringTheElements	MusicTrackSO
930e5de3-5680-467e-978c-a4a3f6856280	CreatingTime	MusicTrackSO
16b555ff-3212-4e27-9255-d2a9431602d1	ExploringTheDarkness	MusicTrackSO
1bd28a9b-663e-4d94-8cf1-8ff5b2fc8df4	NotAllIsAsItSeems	MusicTrackSO
c65f0991-5359-483b-a6b4-7aaeebdc85ba	TheVoid	MusicTrackSO
ceb8fd0c-dc70-4c09-bb39-04c01d57bfde	CoreTracks	MusicTrackListVariable
cd79034d-f5f7-46e7-b8c8-e7055a3a6f1e	AmbiatorPassive	PassiveAbilitySO
c5492ddd-3c50-4df5-8036-f72f2bbef649	BlastStaffPassive	PassiveAbilitySO
53c4279e-3043-4414-8866-65608967ee30	CeremonialDaggerPassive	PassiveAbilitySO
bd6b09ee-dfb3-472a-b48b-209848376519	CogntiveCordPassive	PassiveAbilitySO
4fc00b7c-2920-4131-a2bd-ca1e2efe5492	CrucibleStaffPassive	PassiveAbilitySO
a30cb9c1-04ff-443f-b514-61963c90b2d3	EssenceAmuletPassive	PassiveAbilitySO
b7174f6c-cd8b-44d9-9175-44d6486337d6	FlamesBanePassive	PassiveAbilitySO
396a3c5d-1d4e-4fa5-8079-3b2ac625cd80	HellishReaverPassive	PassiveAbilitySO
613665e3-78ea-4e17-bf7e-ff72244f29c2	RhythmRodPassive	PassiveAbilitySO
2f185f2e-9204-49fd-a0af-95f976dfef95	ScholarsStaffPassive	PassiveAbilitySO
2f22a8b7-ae42-4dfa-85f6-0d1456b47e4f	VoltaicStaffPassive	PassiveAbilitySO
414d5f1c-335b-4426-bcd1-d74fdd436bfa	AbsorptionTokenPassive	PassiveAbilitySO
306377c5-a9f1-42e3-b4be-6077cad210d4	AcceleratedTokenPassive	PassiveAbilitySO
196cc6f4-a8ce-4670-a6f0-06f3b07e6ac5	CursedTokenPassive	PassiveAbilitySO
e866c5ef-57c5-497c-8fd1-f23cd144bab9	EssenceAffinityTokenPassive	PassiveAbilitySO
7858282b-3379-4c07-a92a-44e2f189ef3b	FocusedTokenPassive	PassiveAbilitySO
b8377b33-5a4f-4e5c-9fe4-218e8535f2f3	FuryTokenPassive	PassiveAbilitySO
b8b68629-0011-40b6-9db4-6a4060cc0c6e	HastedTokenPassive	PassiveAbilitySO
6c8a6548-5efa-4eb5-bb2e-91271cb4333d	MentalAffinityTokenPassive	PassiveAbilitySO
4fc74286-cf5a-49f4-a057-069c1cbab2fe	MomentumTokenPassive	PassiveAbilitySO
1df5dce3-0a27-4227-8c83-d0117fcc1523	RestingSpellsTokenPassive	PassiveAbilitySO
2e5b6254-7f3e-4884-a086-92a20b475a44	StaticTokenPassive	PassiveAbilitySO
ea51fbc2-c1dc-4074-b0db-951ce68130f1	ShinePassive	PassiveAbilitySO
e7bfe352-b0e3-4e33-8232-333150b75b9c	SurrenderPassive	PassiveAbilitySO
7c419dcf-ff93-45f2-b09b-ab4dac425b04	AccumulatingPassiveType	PassiveAbilityTypeSO
9d2d6123-b883-4442-848b-45dd44bbfc47	ChargingPassiveType	PassiveAbilityTypeSO
34509658-1e6e-4cfe-802d-1bf2df202833	EmblemPassiveType	PassiveAbilityTypeSO
79523bfe-593f-48be-93a3-d2b7fb6fa398	ReactivePassiveType	PassiveAbilityTypeSO
41fc6558-e794-48c4-a29d-bc15d76118e8	StagnatingPassiveType	PassiveAbilityTypeSO
62cb9a91-acd1-4ec8-9919-28f1feb4fa73	PNACraggySpireEnrich	PlotNodeActionSO
3c058189-44aa-41ff-97a6-dc11f9b4d376	PNACraggySpireMelt	PlotNodeActionSO
8d47d7d6-a75b-4562-a710-29dbf4eae854	PNACraggySpireMine	PlotNodeActionSO
8c09c905-1503-414e-abd8-7b35f4b8120a	PNADarkThistleEnrich	PlotNodeActionSO
af2b57d1-f191-45c2-8ee8-4e589c2858a2	PNADarkThistleGather	PlotNodeActionSO
63462169-a614-4132-8212-62b35a843673	PNADestroy	PlotNodeActionSO
ee304ff1-7e81-4e5f-9ad9-5b2b832b31f6	PNADreamberryEnrich	PlotNodeActionSO
71c5d7f0-ba58-409f-8fa3-edf7594cd3f1	PNADreamberryGather	PlotNodeActionSO
7bb2c5a9-2f01-41bf-bc32-b0e0a3022fa6	PNAElementiaSpringEnrich	PlotNodeActionSO
0eee2eeb-65e5-4e27-98c4-6c19eaf4b8b3	PNAEmptyPlotPlantAcorn	PlotNodeActionSO
9f11a047-5533-49d6-8031-456cb195deca	PNAEmptyPlotPlantSeedling	PlotNodeActionSO
f3e221fb-dddc-4219-98a7-839f94c759bc	PNAEmptyPlotShapeLand	PlotNodeActionSO
7c440820-5b9b-429b-9194-a0f68018f538	PNAForceTreeEnrich	PlotNodeActionSO
4a7683d8-1667-4754-9d63-e4f9abce3c1d	PNAForceTreeGrowTreasure	PlotNodeActionSO
4ff4d6f0-3e60-4a94-88ba-87464fbaefc6	PNAForceTreeHarvest	PlotNodeActionSO
04bd5335-5741-403b-8328-75a055a42d36	PNAForceTreeImbue	PlotNodeActionSO
bac1d489-6b7c-41a2-b00e-f1502e5e3ed0	PNAForceTreePeel	PlotNodeActionSO
60ea60a2-44e9-41c2-86d6-3935fae0b647	PNAFruitTreeCollect	PlotNodeActionSO
c98854f4-439e-4ee7-b29b-684204a676bc	PNAFruitTreeEnrich	PlotNodeActionSO
15d92d13-ef8b-44d9-b18c-1deb8d965492	PNAIronwoodTreeEnrich	PlotNodeActionSO
c93a58c9-e88f-461b-8686-c46554d27b64	PNAIronwoodTreeHarvest	PlotNodeActionSO
5a970b21-f75a-45df-86ad-2481551c5fe1	PNAMagebloomEnrich	PlotNodeActionSO
93ca943d-59ad-4d5a-9fa2-4e5b3f3c63e3	PNAMagebloomGather	PlotNodeActionSO
d5b8bf7e-bda8-4c9c-8dd6-abdac6e4c79a	PNAOakTreeEnergize	PlotNodeActionSO
a8cbd47d-d5a9-4097-9111-5fda9a47fd00	PNAOakTreeEnrich	PlotNodeActionSO
ce8f1a13-1a64-4c96-8c95-f19e3a9e4974	PNAOakTreeGrowFruit	PlotNodeActionSO
7169bd64-980d-4ac5-ac69-428979dbd6f8	PNAOakTreeHarvest	PlotNodeActionSO
3adc0b89-8ff4-406e-b1da-c584caffed82	PNAShapedLandCreateCraggySpire	PlotNodeActionSO
6d9ef9f9-8f75-408d-b6ea-d56808dab171	PNAShapedLandCreateElementia	PlotNodeActionSO
256b2794-4915-4b6e-9516-2c303c953262	PNAShapedLandCreateSpring	PlotNodeActionSO
3eb68f6f-c2f2-405a-88d2-e5c80345aeb4	PNATreasureTreeCollect	PlotNodeActionSO
061d85e1-f719-48e9-9621-fe7656e589c9	PNATreasureTreeEnrich	PlotNodeActionSO
49d2aaff-dccf-4fe7-9808-c6f111e87958	PNAVoidMossDarkThistle	PlotNodeActionSO
a9a9e275-8fe2-4cbf-9bbc-74dcecfce582	PNAVoidMossDreamberry	PlotNodeActionSO
3abd77a1-0128-49e7-9e43-71c515f5dd2c	PNAVoidMossEnrich	PlotNodeActionSO
4192d0ea-146f-4d1e-b9e6-3cd029a0bf5e	PNAVoidMossMagebloom	PlotNodeActionSO
3fddff69-4405-4eb4-8e0f-3fd5dc7723d0	PNAWaterSpringEnrich	PlotNodeActionSO
d51ffa89-fc3a-48ed-bb08-e92450aee01f	GlobalNodeType	PlotNodeTypeSO
fe093f5e-c083-40e6-9efc-756cc38bad6e	GroundNodeType	PlotNodeTypeSO
bf806d41-a2e9-4594-adce-b3162e6897d1	HerbNodeType	PlotNodeTypeSO
965ce715-1acf-4202-84b7-d24b72d35539	PlantNodeType	PlotNodeTypeSO
2b862343-465e-4fe9-ae90-6d5f92be61f8	SpringNodeType	PlotNodeTypeSO
1b7e92c4-6e22-44a7-9fab-4452ef8dffe7	TreeNodeType	PlotNodeTypeSO
acba511b-f079-4ea8-9ad7-3d1f34af5346	PlotCraggySpire	PlotNodeSO
32710595-435c-448a-92d3-b397c1e9c445	PlotDarkThistle	PlotNodeSO
14060ec2-d00f-4c47-85e6-cf3f8cc6d426	PlotDreamberry	PlotNodeSO
66ccdd01-718e-454a-a571-94f79f16ee2c	PlotElementiaSpring	PlotNodeSO
1bb365b1-718b-4cf7-bf2d-39f04a58daf8	PlotEmpty	PlotNodeSO
8f8713d2-c16f-4982-9513-82b4674ccfce	PlotForceTree	PlotNodeSO
6782dd13-e229-4385-a1aa-8ed86e6ea1ed	PlotFruitTree	PlotNodeSO
fc9aec20-c08c-4300-934a-a1c4346a288d	PlotIronwoodTree	PlotNodeSO
291d0899-c13b-446f-a9b8-a30db1f7d747	PlotMagebloom	PlotNodeSO
1dee6e10-2b08-4233-94a4-bf66be8088c1	PlotNodeShapedGround	PlotNodeSO
2163ef0f-4a6c-426d-9137-2faf64067ce2	PlotOakTree	PlotNodeSO
2d41cfc1-bffa-43b5-b3a8-5e4d5ad85434	PlotTreasureTree	PlotNodeSO
5a66daa3-6ff4-4002-a052-a3d0bf4e33e5	PlotVoidMoss	PlotNodeSO
f05fdf45-c1fa-4fb6-b5f3-5b4be6531d90	PlotWaterSpring	PlotNodeSO
aa6e6de4-6e61-4917-9cd8-c827d66e83c4	AgromancyTiers	PrerequisiteLinkSO
dcebc928-5521-48bb-923a-c12092f25dc6	AlchemyTiers	PrerequisiteLinkSO
6eff2b50-ae3e-48b6-92fe-1e89c7a5f32a	AmberUnlocked	PrerequisiteLinkSO
c7c99956-f24b-4bed-a9ed-0e05cdb21fa0	ArcanistTiers	PrerequisiteLinkSO
21c6dfcb-a0b7-40e1-a10e-a40a5688fc59	ArtifactTiers	PrerequisiteLinkSO
881d2ddf-a2a4-4668-b9c3-338ae1ffb2b6	AutoPurgeUnlocked	PrerequisiteLinkSO
e22f06b9-ba75-4c72-b8e5-b3051a8dd84b	ConceptTiers	PrerequisiteLinkSO
99d7942c-d767-4f68-ba6f-c3cbecb86647	CraftingUnlocked	PrerequisiteLinkSO
875e48a1-b77f-4b4d-9f90-f7d370b1599f	DruidryTiers	PrerequisiteLinkSO
359345d8-87a4-46e4-846f-ded52a54dda1	ElementiaUnlocked	PrerequisiteLinkSO
568ad1b7-4416-4cf4-863e-3271ab38ded5	EnchrichingUnlocked	PrerequisiteLinkSO
ccebc458-9868-4f3c-ba4a-100dfc05c47d	ExpertTiers	PrerequisiteLinkSO
bebc189a-8811-41bc-92d6-82026eb9b0e6	FlameweaverTiers	PrerequisiteLinkSO
665cf03d-b1c2-451a-9f9d-b3dd41236207	HerbTiers	PrerequisiteLinkSO
1b128968-0672-4a9e-8792-06aa78bc1244	InnovationTiers	PrerequisiteLinkSO
b4505524-ad2f-4a5a-9d28-df0c30937748	InventoryUnlocked	PrerequisiteLinkSO
42640d6e-0c38-4dda-903c-68eecfbb0a6f	MiningUnlocked	PrerequisiteLinkSO
b5509de2-4c96-4e66-9a20-b4eb1557a912	PotionsUnlocked	PrerequisiteLinkSO
1d995542-b485-4f0f-af3e-2875b872c623	ReinforcementUnlocked	PrerequisiteLinkSO
924308a0-5faa-4e2b-af30-8d22367ac6a1	RitualsUnlocked	PrerequisiteLinkSO
f0dd5f1c-2bcf-445b-b890-b5b0b59d1ea2	RunicUnlocked	PrerequisiteLinkSO
5617c333-638b-4905-a90a-f5dbc8e46688	ScholarismUnlocked	PrerequisiteLinkSO
37d19c63-b4fb-47dd-94eb-e0dcad44c400	ScribeTiers	PrerequisiteLinkSO
6283cf94-2722-4a67-a27b-5d544bbfb876	StormUnlocked	PrerequisiteLinkSO
850f26db-3469-42dd-a703-d2aac096fa9e	TechnologyTiers	PrerequisiteLinkSO
3479146d-bf6c-49f1-b6f4-c0949e759636	TimeResetUnlocked	PrerequisiteLinkSO
1c91d95e-3ee8-4167-aa8a-287ed74a6cda	TimerRituals	PrerequisiteLinkSO
336813b4-c6b7-4dc1-89ca-8ff735f871e7	TreeTiers	PrerequisiteLinkSO
58e11572-bf4a-46a2-9141-7c55d327ff02	WizardryTiers	PrerequisiteLinkSO
fd11353f-35eb-4dd1-acdd-2a95fcd45d60	WorldCycleComplete	PrerequisiteLinkSO
a0ca2120-e4fa-4e5f-99c7-4eedb8227789	BiologicRecipeBook	RecipeBookSO
c4104148-b464-4123-acd0-db63d34d9a2c	BrewRecipeBook	RecipeBookSO
7cb3decf-d33f-4a45-830f-d7eac28d8a2d	DismantleRecipeBook	RecipeBookSO
cbc36142-1138-4630-9c2d-73e63e3743f2	ElectricRecipeBook	RecipeBookSO
ec998a90-f00e-4850-a8f7-750428f2d706	EnchantRecipeBook	RecipeBookSO
68831cb3-86b9-4c3d-9144-292cd9ae91b7	OcculticRecipeBook	RecipeBookSO
6249e81a-3efa-4fa1-935d-b63e214cbc59	RefineRecipeBook	RecipeBookSO
4f7877cd-6cfa-45ef-8246-ee19e5a9b40b	TemperedRecipeBook	RecipeBookSO
8613c5b4-8d15-4bca-9e3d-62a049e00ce3	TransmuteRecipeBook	RecipeBookSO
af77a3ea-f2f7-41f9-9b63-a118a6073a76	ArcaneRecipeBook	RecipeBookSO
f50206f1-3826-445a-9e3c-bdf48b8f7b90	DragonRecipeBook	RecipeBookSO
98b5a31f-3af1-4bdb-b957-b71ad782d474	ExpansionRecipeBook	RecipeBookSO
c6d58acd-0ec6-4243-9eda-c4a49e4484d9	FlowRecipeBook	RecipeBookSO
30cb75e4-a3b5-468d-a960-aeacd87ad0c2	NatureRecipeBook	RecipeBookSO
3280ce1b-8466-4b03-864b-50ffab26ce9a	PsionicRecipeBook	RecipeBookSO
dddfc660-296b-447e-9e1d-fd24fd4d7a44	StormRecipeBook	RecipeBookSO
f666fdb2-059e-4593-a748-1c4a6a9965aa	AmuletRecipeBook	RecipeBookSO
79068800-98f7-4673-a216-f618dbef8bc0	BagRecipeBook	RecipeBookSO
6ef5a261-c7b0-4fd2-b5c4-d0a4230e2cdf	CloakRecipeBook	RecipeBookSO
379d6b29-0202-430d-9597-48a24e8b0605	ConductorRecipeBook	RecipeBookSO
d9a589e7-e005-4425-8fab-80f03697b5d1	GlovesRecipeBook	RecipeBookSO
4d2a6a8b-a291-4b32-8216-292c69e3016a	HelmRecipeBook	RecipeBookSO
55f74b6d-9807-45f2-8302-84de23772dc3	RingRecipeBook	RecipeBookSO
092a8852-1a8f-4a69-a798-77e3849d3c0b	RunicRecipeBook	RecipeBookSO
0c943080-d774-4ef1-a2fc-3dfde5453cb7	ToolRecipeBook	RecipeBookSO
e82c4d40-e40d-474b-9799-888467430c38	WeaponRecipeBook	RecipeBookSO
8b244f18-2904-46ae-b691-dc052b140951	AlchemyRecipeBooks	RecipeBookListVariable
f0ffb3ad-0821-4c7c-8588-4984bccf52ef	EquipmentRecipeBooks	RecipeBookListVariable
fc691f3e-b832-47b8-9f8e-473c05bf51a2	RunestoneRecipeBooks	RecipeBookListVariable
d3b7f764-7c14-4159-b30a-ffd1b631bd0d	CompulsionStoneRecipeBook	RecipeBookSO
1daa9558-b76a-4698-a2b6-76cf7e883585	DeathStoneRecipeBook	RecipeBookSO
90de310b-0fa5-47ce-a96b-0aca6a0c62a5	LifeStoneRecipeBook	RecipeBookSO
10cc56c7-dc8e-4d5d-8734-7a462064a05b	PrincipleStoneRecipeBook	RecipeBookSO
54a7b71e-bc56-4c22-a1ea-147673a684eb	SpiritStoneRecipeBook	RecipeBookSO
a9a4dd71-53cf-405c-b9c3-6d252308fe9b	InsightRecipeBook	RecipeBookSO
064d395a-4667-4bbb-b3b4-91bb03f67ba3	ExpertAlchemy	ResearchSO
5da5820b-0e12-4cf7-9e95-3500cd05c24f	ExpertArcane	ResearchSO
6472030e-e1c8-4bc2-821b-c209350cbb1e	ExpertArtificer	ResearchSO
bf57af7b-8de0-41fb-8c93-77e8b280d38d	ExpertAugments	ResearchSO
d4346f75-3b1f-44cc-b031-f08c62b1187f	ExpertDragon	ResearchSO
c2090beb-ede9-4c06-97b0-5cba6784e7a2	ExpertDruid	ResearchSO
779fcab3-7ac8-4b7c-a96b-fed313a4fa51	ExpertExpansion	ResearchSO
3c898ce2-3283-42e6-9082-6a01d1cf101a	ExpertItems	ResearchSO
698644bc-1cad-4d57-a305-dae7de982fbd	ExpertMysticism	ResearchSO
479693da-23d7-43c0-a7e3-272e55d2c3e2	ExpertScholar	ResearchSO
d057eb7e-9e20-4f98-b35d-3ae03b197897	ExpertStorm	ResearchSO
fcd15239-47d1-41b9-bad0-59826fb41ba4	ExpertWizardry	ResearchSO
4a6b3490-bfcd-4cc6-aa4e-3d1831c6451f	AdvancedMining	ResearchSO
16509db0-f6ce-4a14-a40c-f000d93a8df6	AgromancyElementiaSpring	ResearchSO
c473a9b1-75de-479c-a3b4-e16e3b6297d4	AgromancyTreasureTrees	ResearchSO
2e822d4d-be19-4c02-abcd-a18304b5a6f3	ArcaneDevelopment	ResearchSO
f1c044a7-18e2-488f-aec0-a802e5a9d3d3	ArcaneDominion	ResearchSO
59961b3b-6d55-4bf6-9ea4-4d0e54391db6	Archeology	ResearchSO
310c72dd-0836-43ea-ab48-76c3a7a03ba8	ArtifactGloves	ResearchSO
30cd7c87-f416-45a6-bc29-b18ab6a135bf	ArtifactRings	ResearchSO
dbb7a852-5fe2-4148-961d-2b028b21b09d	ArtifactTools	ResearchSO
9b27c5ea-a8eb-4716-a7d9-16673d65287b	ArtifactWeapons	ResearchSO
b97e5ba4-dafd-4867-9945-05991f480bdb	AscendAlchemy	ResearchSO
cdaffbdb-dcf8-48f4-85cf-2bcdcdebe445	AscendArcane	ResearchSO
c86a5f9e-5ed9-4a1d-baf1-b9595d504b15	AscendArtificer	ResearchSO
8b67e1d7-24e8-45b5-a98d-4af9eb3ef3e5	AscendAugments	ResearchSO
a370cd73-e0a2-4465-bc02-6c84b8d57081	AscendDragon	ResearchSO
b3629370-1e32-4fe2-a4e0-8fbb2bf2845b	AscendDruid	ResearchSO
cfa7f40d-6417-457f-bbf9-30ac9d16484e	AscendExpansion	ResearchSO
680b03c3-57b3-4ef4-9a66-d946cd443351	AscendItems	ResearchSO
8466c2db-f117-4e4f-ba86-1398e497ae8f	AscendMysticism	ResearchSO
105de618-5890-42c1-af31-f081c4edbbc4	AscendScholar	ResearchSO
6eaec92c-329f-4afe-bb64-ef6f2dea7d8e	AscendStorm	ResearchSO
6c40dff9-946e-447b-a395-542fd1bf0bf7	AscendWizardry	ResearchSO
cc94b8bf-2847-4bb1-90b8-3f73e3369abd	AutomatedCrafting	ResearchSO
c82b81f9-facd-4c37-b2c0-21343f16f770	AutomatedScribing	ResearchSO
186d5c32-3ea7-4539-9b47-0e3e9653ec54	BulkDevelopmentResearch	ResearchSO
7dfd3990-9499-4c81-b975-0eb0c1fb283f	AlchemicalMastery	ResearchSO
47c28b6d-1902-4a3f-8cb6-342911936cac	AttunementMastery	ResearchSO
a92ffdce-9d51-47b7-9709-367c7787002b	AugmentMastery	ResearchSO
b4fbec0e-2cfe-4101-876b-11d38c86cbce	AugmentResonance	ResearchSO
c31bbf19-0f6c-4832-881e-2bfbc35609ab	CastingMastery	ResearchSO
2c27d840-c61f-43e8-be28-0518028b3a32	DruidicGeneration	ResearchSO
2fbe8274-5409-49a4-95e8-f6e27c6775ec	ExpandedGlyphTable	ResearchSO
32dee731-bde0-41f7-bb1d-90589854cbd5	ItemMastery	ResearchSO
b9ffcab8-fc13-4c85-8439-4559ac0afaf6	MagnifiedEchos	ResearchSO
43855e23-7ac6-4e01-ac46-e5ec0df03ec4	MindMastery	ResearchSO
dad5d412-662f-4d62-9a0a-5352f2caa28f	OverchargeTechnology	ResearchSO
f114d630-ee1e-4570-8bc5-739d64c4d589	RazorPreciseSpells	ResearchSO
04df5113-13bc-4405-b3ca-4c173b9f70a0	ReplenishingFlames	ResearchSO
a0ab9223-6905-47d7-8c2f-efb7ec803ad2	RitualChaining	ResearchSO
738c43ae-6df7-4a6a-bd2b-078c8f06735f	TechnologyMastery	ResearchSO
ea655424-15a9-485f-af79-6d10266d076d	CascadingLuck	ResearchSO
c064c0eb-df61-450a-8e1e-ed11c639e085	ChaoticMind	ResearchSO
4867ee97-c36f-41b3-a63d-e4b0dfba6d13	ChargedSpells	ResearchSO
57ce5b91-f6c9-421e-bcb2-f1c9da72e696	ChargedSpellsImproved	ResearchSO
7174b699-ae37-46f9-aed6-d4ebf84b7642	CompoundingLuck	ResearchSO
2fc88d26-8529-4395-90dd-a706c21a6fb8	ConstructReinforced	ResearchSO
a171e253-e79e-45bf-900b-abe559df2087	ConvertAbility	ResearchSO
e8d3c23c-3ffc-40a0-80a7-e097f43370e6	ConvertCognitive	ResearchSO
08d1284e-e1aa-44ef-8dd2-7aa8586aa596	ConvertMagic	ResearchSO
d1939c81-6d1f-41e4-bdef-6d53793df086	ConvertTechnology	ResearchSO
2d815783-0995-43f6-8da0-c60fe5ff2b3c	CriticalDevelopment	ResearchSO
b3dac32f-fe13-4e86-834d-b1837a9fe182	DazzlingWorkshop	ResearchSO
8b8d1b58-73b6-4ebb-b605-13f9341301de	DualWieldConductors	ResearchSO
43ed66f1-bf77-4207-9ca3-bcd26d1f0959	DualWieldRunes	ResearchSO
8f6650be-1516-408b-bd31-7654ffc789bf	EmpoweredEmblems	ResearchSO
3a533209-918d-4ff2-9352-bbcdaab170d7	ExpandedGlyphTable2	ResearchSO
395c806b-4cff-462b-bdd2-0233f8e1883e	GreaterAttunement	ResearchSO
92305a20-4bec-49d3-9e56-c8b78065e8b2	GreaterAuras	ResearchSO
acca6fce-f198-49c0-8506-54d1be23f73a	GreaterBrewing	ResearchSO
0ad5d9b6-0beb-4e9a-a4c3-b1ef3652404d	GreaterCasting	ResearchSO
0578693a-93d3-49c7-bbeb-a0ea07f147f0	GreaterCombat	ResearchSO
6386ef09-ed57-41b0-9654-b589f94cd3c4	GreaterDiscovery	ResearchSO
36ffdd61-3b8a-4353-8246-b122daf4cd54	GreaterDurations	ResearchSO
d4a991c8-c60c-48d9-87bd-cc9c8d3ccfe8	GreaterLaboratory	ResearchSO
43f61b80-da78-4ef2-b360-23ee78e078f5	GreaterLearning	ResearchSO
30beca7f-a179-4e5c-a671-d413813aa676	GreaterMentalAcuity	ResearchSO
eaf5559b-6ecf-4497-9f6c-3e3a88cfe071	GreaterMetabolism	ResearchSO
b335239d-b7b9-4ada-adf5-347c09e3e28c	GreaterPsionics	ResearchSO
55c7a4e6-b54a-4fb3-a815-283c829d19ce	GreaterRest	ResearchSO
4911abaa-8b00-4590-9482-a223a7902f12	GreaterSanctuary	ResearchSO
c4925287-b91d-4bc0-bd52-816426793cae	GreaterSpace	ResearchSO
6c07bd2a-4b5c-4b9a-a0cd-86f1aca16aa5	GreaterSpecial	ResearchSO
59f8cfb0-7de6-4391-a570-318876d55b45	GreaterSpeed	ResearchSO
f1163b73-9628-4ed4-ad40-dd1a60674e8a	GreaterSpellCapacity	ResearchSO
d14207e6-8c90-4fa4-9d48-f97e75d46d5c	GreaterStockedCasts	ResearchSO
242ff3b2-1f02-4d3f-973f-02111425e92b	MysticRally	ResearchSO
8a331206-e910-445f-8f9a-73fcbaae7823	Overgrowth	ResearchSO
465e8798-a802-4d44-b9c8-fe47fbb80380	ParallelAgromancy	ResearchSO
7be9c0df-3d16-4d66-86d1-a40c339df583	ParallelBrewing	ResearchSO
3faf894b-408b-4a7a-afb2-b4835a0c3242	ParallelCasting	ResearchSO
1d19d8f7-20ca-4255-b700-6defcc57cf79	ParallelCrafting	ResearchSO
3a9ff40d-cffb-4276-85b6-37a3baa751ba	ParallelDismantling	ResearchSO
2d026016-9f42-4088-be67-b868e164e876	ParallelMinds	ResearchSO
69dd4f5d-9264-4308-905d-e144d01c7d7d	ParallelScribing	ResearchSO
bf5ebbe3-817b-4464-97ad-57abfb1eb4a1	ParallelTransmutations	ResearchSO
f7a2991e-b23a-4aa4-a3f3-4d3ee7f6f227	ProlongedRituals	ResearchSO
0b1f7ec6-33b4-49ed-935e-dc15ce1f53c0	ReflectiveStagnation	ResearchSO
b9b854b3-901d-452b-9b3a-86e0f05c4130	ResearchArcane	ResearchSO
22241a8c-a098-4517-a2ef-1102db7c7183	ResearchElectric	ResearchSO
a19ca626-bdc3-4565-a973-4c5441815591	ResearchEnchantments	ResearchSO
3bcda733-1486-481a-aac3-2237fd8641aa	ResearchScribing	ResearchSO
f1e20146-50b5-4bae-a1e9-1eb85737c875	ResourceDecay	ResearchSO
774310d2-58a4-447f-8df7-2f91311d7c53	RestCognitive	ResearchSO
2cc030ce-f362-4e2d-b624-43b072a09257	RestMastery	ResearchSO
d0ff8d20-b175-4655-966d-c2505c1ad7a8	RestNatural	ResearchSO
722dab56-1339-4ddf-a74b-5b1b4a035e6a	RestSpiritual	ResearchSO
544e8eb7-fc5f-4d88-9a40-3aa50b34d3d1	RitualCritical	ResearchSO
281f4bca-c8e7-45cd-8fcc-f68a481e76d9	RitualCriticalImproved	ResearchSO
142a6282-abc8-415b-aefb-5bbcb3053eb6	RitualEchos	ResearchSO
f4218514-326f-4e65-9f9b-886d83028b79	SlowerCharms	ResearchSO
a59728c5-cd5a-4037-8163-df4c0079d3af	SuperCasting	ResearchSO
8b810bb5-4c03-4e39-ab24-dd7664d7daa8	SuperInventory	ResearchSO
9284a330-4ea4-4c69-a992-191e1a43bdef	SuperMetabolism	ResearchSO
cc2120f0-0f27-4e29-af09-670f88807233	SuperRunes	ResearchSO
d7f1772e-1648-4f11-8ad8-1b41898496b2	SuperZeal	ResearchSO
3a12c6bc-1105-40f0-913e-a6b14aa0811d	TechArchmagus	ResearchSO
99937e5e-37e7-44c1-ac51-3edc87735966	TechBrainiac	ResearchSO
c558a8bb-eb3d-40ff-b9f4-8a4ccbee3287	TechMaestro	ResearchSO
687d7cf8-e727-49b3-b2b3-92db516d0604	ToxicityRecovery	ResearchSO
8b574bf3-3238-423e-9f38-faab7f53b06a	WeaveMastery	ResearchSO
37171f2f-70e0-4f36-9bdb-c9e38489eae3	ZealRecovery	ResearchSO
93df0274-ae1e-478f-9f39-b4fd6adf58d7	ExpertResearches	ResearchListVariable
1da22b5f-ad0b-43a8-8580-46c989d7a69a	InnovationResearches	ResearchListVariable
